lang,word,sentiment,value
portuguese,habitante,disgust,1
portuguese,insanidade,disgust,1
portuguese,insidioso,disgust,1
portuguese,instabilidade,disgust,1
portuguese,instintivo,disgust,1
portuguese,insulto,disgust,1
portuguese,insultuoso,disgust,1
portuguese,intenso,disgust,1
portuguese,interessado,disgust,1
portuguese,interior,disgust,1
portuguese,intestinal,disgust,1
portuguese,intolerância,disgust,1
portuguese,intolerante,disgust,1
portuguese,embriagado,disgust,1
portuguese,intrusivo,disgust,1
portuguese,irracional,disgust,1
portuguese,irritante,disgust,1
portuguese,irritação,disgust,1
portuguese,zelador,disgust,1
portuguese,ciumento,disgust,1
portuguese,ciúme,disgust,1
portuguese,João,disgust,1
portuguese,pipa,disgust,1
portuguese,atraso,disgust,1
portuguese,lamento,disgust,1
portuguese,roubo de coisas miúdas,disgust,1
portuguese,maior,disgust,1
portuguese,latente,disgust,1
portuguese,latrinas,disgust,1
portuguese,risível,disgust,1
portuguese,lavatório,disgust,1
portuguese,ação judicial,disgust,1
portuguese,advogado,disgust,1
portuguese,laxante,disgust,1
portuguese,sanguessugas,disgust,1
portuguese,leer,disgust,1
portuguese,limão,disgust,1
portuguese,lepra,disgust,1
portuguese,lésbica,disgust,1
portuguese,menor,disgust,1
portuguese,letal,disgust,1
portuguese,lascivo,disgust,1
portuguese,mentiroso,disgust,1
portuguese,lambida,disgust,1
portuguese,mentira,disgust,1
portuguese,litigar,disgust,1
portuguese,litigioso,disgust,1
portuguese,lívido,disgust,1
portuguese,detestar,disgust,1
portuguese,repugnância,disgust,1
portuguese,repugnante,disgust,1
portuguese,solitário,disgust,1
portuguese,loo,disgust,1
portuguese,mergulhão,disgust,1
portuguese,senhor,disgust,1
portuguese,perder,disgust,1
portuguese,piolho,disgust,1
portuguese,grumoso,disgust,1
portuguese,loucura,disgust,1
portuguese,lunático,disgust,1
portuguese,lúgubre,disgust,1
portuguese,luxuriante,disgust,1
portuguese,vigoroso,disgust,1
portuguese,mentindo,disgust,1
portuguese,linchar,disgust,1
portuguese,louco,disgust,1
portuguese,larva,disgust,1
portuguese,malária,disgust,1
portuguese,malevolente,disgust,1
portuguese,prevaricação,disgust,1
portuguese,malicioso,disgust,1
portuguese,maligno,disgust,1
portuguese,sarna,disgust,1
portuguese,calandra,disgust,1
portuguese,homicídio involuntário,disgust,1
portuguese,estrume,disgust,1
portuguese,masoquismo,disgust,1
portuguese,massacre,disgust,1
portuguese,materialista,disgust,1
portuguese,sarampo,disgust,1
portuguese,confusão,disgust,1
portuguese,confuso,disgust,1
portuguese,míldio,disgust,1
portuguese,lama,disgust,1
portuguese,mau comportamento,disgust,1
portuguese,equívoco,disgust,1
portuguese,mau comportamento,disgust,1
portuguese,miserável,disgust,1
portuguese,miséria,disgust,1
portuguese,extraviado,disgust,1
portuguese,acidente,disgust,1
portuguese,enganador,disgust,1
portuguese,misplace,disgust,1
portuguese,distorção,disgust,1
portuguese,amante,disgust,1
portuguese,desconfiança,disgust,1
portuguese,ácaro,disgust,1
portuguese,zombaria,disgust,1
portuguese,zombeteiro,disgust,1
portuguese,molestação,disgust,1
portuguese,monocromático,disgust,1
portuguese,monstruosidade,disgust,1
portuguese,moral,disgust,1
portuguese,morbidez,disgust,1
portuguese,morgue,disgust,1
portuguese,mortificação,disgust,1
portuguese,mosquito,disgust,1
portuguese,bocado,disgust,1
portuguese,estrumar,disgust,1
portuguese,mucoso,disgust,1
portuguese,muco,disgust,1
portuguese,lamacento,disgust,1
portuguese,regalo,disgust,1
portuguese,assassinato,disgust,1
portuguese,assassino,disgust,1
portuguese,assassino,disgust,1
portuguese,escuro,disgust,1
portuguese,mofado,disgust,1
portuguese,mutilado,disgust,1
portuguese,mutilação,disgust,1
portuguese,amotinação,disgust,1
portuguese,sem nome,disgust,1
portuguese,nappy,disgust,1
portuguese,desagradável,disgust,1
portuguese,náusea,disgust,1
portuguese,nauseabundo,disgust,1
portuguese,nefasto,disgust,1
portuguese,negligenciadas,disgust,1
portuguese,nepotismo,disgust,1
portuguese,urtiga,disgust,1
portuguese,neurótico,disgust,1
portuguese,nicotina,disgust,1
portuguese,nariz,disgust,1
portuguese,notoriedade,disgust,1
portuguese,nocivo,disgust,1
portuguese,nutrir,disgust,1
portuguese,obeso,disgust,1
portuguese,obesidade,disgust,1
portuguese,obi,disgust,1
portuguese,prestativo,disgust,1
portuguese,desagradável,disgust,1
portuguese,obsceno,disgust,1
portuguese,obscenidade,disgust,1
portuguese,oculto,disgust,1
portuguese,polvo,disgust,1
portuguese,esquisitice,disgust,1
portuguese,odioso,disgust,1
portuguese,ofender,disgust,1
portuguese,ofensor,disgust,1
portuguese,ofensa,disgust,1
portuguese,ofensivo,disgust,1
portuguese,ogro,disgust,1
portuguese,lodo,disgust,1
portuguese,ópio,disgust,1
portuguese,adversário,disgust,1
portuguese,oprimir,disgust,1
portuguese,opressão,disgust,1
portuguese,opressivo,disgust,1
portuguese,orc,disgust,1
portuguese,exilado,disgust,1
portuguese,telheiro,disgust,1
portuguese,ultraje,disgust,1
portuguese,superfaturada,disgust,1
portuguese,que é devido,disgust,1
portuguese,doloroso,disgust,1
portuguese,paralisia,disgust,1
portuguese,parasita,disgust,1
portuguese,papagaio,disgust,1
portuguese,patético,disgust,1
portuguese,escassez,disgust,1
portuguese,perdição,disgust,1
portuguese,perpetrador,disgust,1
portuguese,perseguição,disgust,1
portuguese,transpiração,disgust,1
portuguese,perverso,disgust,1
portuguese,perversão,disgust,1
portuguese,perverter,disgust,1
portuguese,pervertido,disgust,1
portuguese,praga,disgust,1
portuguese,peste,disgust,1
portuguese,petróleo,disgust,1
portuguese,fleuma,disgust,1
portuguese,falso,disgust,1
portuguese,porco,disgust,1
portuguese,hemorróidas,disgust,1
portuguese,pilhagem,disgust,1
portuguese,espinha,disgust,1
portuguese,piedoso,disgust,1
portuguese,armadilha,disgust,1
portuguese,plágio,disgust,1
portuguese,praga,disgust,1
portuguese,apuro,disgust,1
portuguese,pilhagem,disgust,1
portuguese,caça furtiva,disgust,1
portuguese,veneno,disgust,1
portuguese,envenenado,disgust,1
portuguese,intoxicação,disgust,1
portuguese,venenoso,disgust,1
portuguese,polêmica,disgust,1
portuguese,político,disgust,1
portuguese,poluir,disgust,1
portuguese,poluição,disgust,1
portuguese,poligamia,disgust,1
portuguese,pomposo,disgust,1
portuguese,pornô,disgust,1
portuguese,pornografia,disgust,1
portuguese,possesso,disgust,1
portuguese,posse,disgust,1
portuguese,pobreza,disgust,1
portuguese,poderoso,disgust,1
portuguese,impotente,disgust,1
portuguese,gravidez,disgust,1
portuguese,preconceituoso,disgust,1
portuguese,presunçoso,disgust,1
portuguese,picada,disgust,1
portuguese,prisioneiro,disgust,1
portuguese,proibido,disgust,1
portuguese,prolongar,disgust,1
portuguese,acusação,disgust,1
portuguese,prostituta,disgust,1
portuguese,prostituição,disgust,1
portuguese,provocante,disgust,1
portuguese,vômito,disgust,1
portuguese,pungente,disgust,1
portuguese,punido,disgust,1
portuguese,punição,disgust,1
portuguese,purgatório,disgust,1
portuguese,pus,disgust,1
portuguese,charlatão,disgust,1
portuguese,atoleiro,disgust,1
portuguese,questionável,disgust,1
portuguese,fanático,disgust,1
portuguese,furioso,disgust,1
portuguese,trapos,disgust,1
portuguese,rançoso,disgust,1
portuguese,estupro,disgust,1
portuguese,patife,disgust,1
portuguese,erupção cutânea,disgust,1
portuguese,rato,disgust,1
portuguese,delírio,disgust,1
portuguese,rebelião,disgust,1
portuguese,recalcitrante,disgust,1
portuguese,recessão,disgust,1
portuguese,reincidência,disgust,1
portuguese,imprudência,disgust,1
portuguese,refluxo,disgust,1
portuguese,regurgitação,disgust,1
portuguese,rejeição,disgust,1
portuguese,permanece,disgust,1
portuguese,remisso,disgust,1
portuguese,repelente,disgust,1
portuguese,repelente,disgust,1
portuguese,repelindo,disgust,1
portuguese,censura,disgust,1
portuguese,repúdio,disgust,1
portuguese,repulsão,disgust,1
portuguese,ressentimento,disgust,1
portuguese,demitir-se,disgust,1
portuguese,retardar,disgust,1
portuguese,reversão,disgust,1
portuguese,revogar,disgust,1
portuguese,revoltante,disgust,1
portuguese,asco,disgust,1
portuguese,ridículo,disgust,1
portuguese,ridículo,disgust,1
portuguese,rigor,disgust,1
portuguese,roubar,disgust,1
portuguese,ladrão,disgust,1
portuguese,roubo,disgust,1
portuguese,trapaceiro,disgust,1
portuguese,torre,disgust,1
portuguese,podridão,disgust,1
portuguese,apodrecendo,disgust,1
portuguese,lixo,disgust,1
portuguese,arruinado,disgust,1
portuguese,ruinoso,disgust,1
portuguese,impiedoso,disgust,1
portuguese,sabotar,disgust,1
portuguese,sacrifícios,disgust,1
portuguese,sarcasmo,disgust,1
portuguese,saturado,disgust,1
portuguese,sabor,disgust,1
portuguese,cicatriz,disgust,1
portuguese,esquizofrenia,disgust,1
portuguese,zombar,disgust,1
portuguese,repreender,disgust,1
portuguese,escorpião,disgust,1
portuguese,canalha,disgust,1
portuguese,gritar,disgust,1
portuguese,gritando,disgust,1
portuguese,esfrega,disgust,1
portuguese,escumalha,disgust,1
portuguese,esconder,disgust,1
portuguese,secreção,disgust,1
portuguese,separar,disgust,1
portuguese,egoísta,disgust,1
portuguese,sem sentido,disgust,1
portuguese,sentença,disgust,1
portuguese,separatista,disgust,1
portuguese,séptico,disgust,1
portuguese,serpente,disgust,1
portuguese,servil,disgust,1
portuguese,esgoto,disgust,1
portuguese,esgoto,disgust,1
portuguese,rede de esgotos,disgust,1
portuguese,gasto,disgust,1
portuguese,cabana,disgust,1
portuguese,manilha,disgust,1
portuguese,impostura,disgust,1
portuguese,vergonha,disgust,1
portuguese,desavergonhado,disgust,1
portuguese,Xangai,disgust,1
portuguese,merda,disgust,1
portuguese,de qualidade inferior,disgust,1
portuguese,furto em lojas,disgust,1
portuguese,esquivar-se a,disgust,1
portuguese,doente,disgust,1
portuguese,repugnante,disgust,1
portuguese,doentio,disgust,1
portuguese,doença,disgust,1
portuguese,pecado,disgust,1
portuguese,pecaminoso,disgust,1
portuguese,sinistro,disgust,1
portuguese,pecador,disgust,1
portuguese,pecando,disgust,1
portuguese,calúnia,disgust,1
portuguese,chacina,disgust,1
portuguese,matadouro,disgust,1
portuguese,abate,disgust,1
portuguese,escravidão,disgust,1
portuguese,matador,disgust,1
portuguese,lodo,disgust,1
portuguese,viscoso,disgust,1
portuguese,poça,disgust,1
portuguese,desleixado,disgust,1
portuguese,preguiça,disgust,1
portuguese,lodo,disgust,1
portuguese,lesma,disgust,1
portuguese,favela,disgust,1
portuguese,estigma,disgust,1
portuguese,baboseira,disgust,1
portuguese,cadela,disgust,1
portuguese,manhoso,disgust,1
portuguese,cheiro,disgust,1
portuguese,cheirando,disgust,1
portuguese,contrabandista,disgust,1
portuguese,obscenidade,disgust,1
portuguese,serpente,disgust,1
portuguese,rosnado,disgust,1
portuguese,zombaria,disgust,1
portuguese,espirrar,disgust,1
portuguese,socialismo,disgust,1
portuguese,socialista,disgust,1
portuguese,solo,disgust,1
portuguese,sujado,disgust,1
portuguese,fuligem,disgust,1
portuguese,sórdido,disgust,1
portuguese,dor,disgust,1
portuguese,desumano,disgust,1
portuguese,azedo,disgust,1
portuguese,partícula,disgust,1
portuguese,vomitar,disgust,1
portuguese,aranha,disgust,1
portuguese,cuspir,disgust,1
portuguese,estragar,disgust,1
portuguese,espúrio,disgust,1
portuguese,enjoado,disgust,1
portuguese,esmagar,disgust,1
portuguese,contorcer-se,disgust,1
portuguese,mancha,disgust,1
portuguese,beco sem saída,disgust,1
portuguese,tenda,disgust,1
portuguese,roubo,disgust,1
portuguese,pegajoso,disgust,1
portuguese,estigma,disgust,1
portuguese,mesquinho,disgust,1
portuguese,fedor,disgust,1
portuguese,fedorento,disgust,1
portuguese,estômago,disgust,1
portuguese,fezes,disgust,1
portuguese,estrangular,disgust,1
portuguese,despojado,disgust,1
portuguese,chiqueiro,disgust,1
portuguese,subjugação,disgust,1
portuguese,subsídio,disgust,1
portuguese,subverter,disgust,1
portuguese,sofrimento,disgust,1
portuguese,asfixiante,disgust,1
portuguese,suicida,disgust,1
portuguese,cárter,disgust,1
portuguese,afundado,disgust,1
portuguese,supressão,disgust,1
portuguese,grosseiro,disgust,1
portuguese,pântano,disgust,1
portuguese,pantanoso,disgust,1
portuguese,enxame,disgust,1
portuguese,gole,disgust,1
portuguese,suíno,disgust,1
portuguese,tabu,disgust,1
portuguese,tarifa,disgust,1
portuguese,embaçar,disgust,1
portuguese,insípido,disgust,1
portuguese,fulvo,disgust,1
portuguese,choroso,disgust,1
portuguese,abundante,disgust,1
portuguese,térmite,disgust,1
portuguese,terrível,disgust,1
portuguese,terrorismo,disgust,1
portuguese,terrorista,disgust,1
portuguese,tétano,disgust,1
portuguese,roubo,disgust,1
portuguese,teísmo,disgust,1
portuguese,ladrao,disgust,1
portuguese,irrefletido,disgust,1
portuguese,açoitar,disgust,1
portuguese,ameaçador,disgust,1
portuguese,parcimônia,disgust,1
portuguese,bandido,disgust,1
portuguese,invectiva,disgust,1
portuguese,sapo,disgust,1
portuguese,banheiro,disgust,1
portuguese,tortious,disgust,1
portuguese,tortura,disgust,1
portuguese,tóxico,disgust,1
portuguese,traidor,disgust,1
portuguese,vagabundo,disgust,1
portuguese,lixo,disgust,1
portuguese,inútil,disgust,1
portuguese,caricatura,disgust,1
portuguese,traiçoeiro,disgust,1
portuguese,traição,disgust,1
portuguese,tratar,disgust,1
portuguese,árvore,disgust,1
portuguese,tribunal,disgust,1
portuguese,trapaça,disgust,1
portuguese,tirânico,disgust,1
portuguese,tirano,disgust,1
portuguese,feiúra,disgust,1
portuguese,feio,disgust,1
portuguese,úlcera,disgust,1
portuguese,inexplicável,disgust,1
portuguese,pouco atraente,disgust,1
portuguese,insuportável,disgust,1
portuguese,uncaring,disgust,1
portuguese,incerto,disgust,1
portuguese,imundo,disgust,1
portuguese,injusto,disgust,1
portuguese,indesejável,disgust,1
portuguese,incontestável,disgust,1
portuguese,inquieto,disgust,1
portuguese,desigual,disgust,1
portuguese,Injusto,disgust,1
portuguese,infiel,disgust,1
portuguese,desfavorável,disgust,1
portuguese,hostil,disgust,1
portuguese,ingrato,disgust,1
portuguese,infeliz,disgust,1
portuguese,pouco saudável,disgust,1
portuguese,injustificável,disgust,1
portuguese,grosseiro,disgust,1
portuguese,ilegal,disgust,1
portuguese,azarado,disgust,1
portuguese,ingovernável,disgust,1
portuguese,antinatural,disgust,1
portuguese,desagradável,disgust,1
portuguese,impopular,disgust,1
portuguese,indisciplinado,disgust,1
portuguese,não satisfatório,disgust,1
portuguese,insatisfeito,disgust,1
portuguese,incerto,disgust,1
portuguese,sem graça,disgust,1
portuguese,impensável,disgust,1
portuguese,desordenado,disgust,1
portuguese,desagradável,disgust,1
portuguese,sujo,disgust,1
portuguese,indigno,disgust,1
portuguese,vazio,disgust,1
portuguese,em vão,disgust,1
portuguese,vampiro,disgust,1
portuguese,varicela,disgust,1
portuguese,vegetativo,disgust,1
portuguese,veneno,disgust,1
portuguese,peçonhento,disgust,1
portuguese,bicharada,disgust,1
portuguese,vesicular,disgust,1
portuguese,vicioso,disgust,1
portuguese,vitimados,disgust,1
portuguese,vil,disgust,1
portuguese,vingativo,disgust,1
portuguese,violento,disgust,1
portuguese,violentamente,disgust,1
portuguese,vômito,disgust,1
portuguese,vulgar,disgust,1
portuguese,vulgaridade,disgust,1
portuguese,abutre,disgust,1
portuguese,chafurdar,disgust,1
portuguese,verruga,disgust,1
portuguese,desperdício,disgust,1
portuguese,desperdiçado,disgust,1
portuguese,desperdiçador,disgust,1
portuguese,desperdiçando,disgust,1
portuguese,peso,disgust,1
portuguese,esquisito,disgust,1
portuguese,meretriz,disgust,1
portuguese,choramingar,disgust,1
portuguese,prostituta,disgust,1
portuguese,maldade,disgust,1
portuguese,banana,disgust,1
portuguese,fracote,disgust,1
portuguese,estremecimento,disgust,1
portuguese,vencedor,disgust,1
portuguese,bruxa,disgust,1
portuguese,murchou,disgust,1
portuguese,aflição,disgust,1
portuguese,lamentavelmente,disgust,1
portuguese,piora,disgust,1
portuguese,sem valor,disgust,1
portuguese,questiúnculas,disgust,1
portuguese,naufrágio,disgust,1
portuguese,desgraçado,disgust,1
portuguese,miserável,disgust,1
portuguese,transgressão,disgust,1
portuguese,ilegal,disgust,1
portuguese,abandonar,fear,1
portuguese,abandonado,fear,1
portuguese,abandono,fear,1
portuguese,abdução,fear,1
portuguese,abominar,fear,1
portuguese,detestável,fear,1
portuguese,abominável,fear,1
portuguese,abominação,fear,1
portuguese,aborto,fear,1
portuguese,ausência,fear,1
portuguese,Abuso,fear,1
portuguese,abismo,fear,1
portuguese,acidente,fear,1
portuguese,acidental,fear,1
portuguese,amaldiçoado,fear,1
portuguese,acusado,fear,1
portuguese,acusador,fear,1
portuguese,acusador,fear,1
portuguese,acrobata,fear,1
portuguese,víbora,fear,1
